"SpeciesAuthor","SpeciesAccepted","dim","repProp","repActive","repDorm","survProblem","primitive","irreducible","ergodic","F0","C0","F0C0","lambda","lambdaAway","R0","T","KeyfitzH","DemetriusH","lifespanFun","lifespanDoak","prob1stReprod","La","QSD0.1","QSD0.05","QSD0.01","rho","periodOscillation","react","firstStepAtt","maxAmp","maxAtt","inertiaUp","inertiaLow","inertiaTotal","KreissUp","KreissLow","KreissTotal","vProp","vActive","vDorm","wProp","wActive","wDorm","Eprog","Efec","Esurv"
"Cirsium_pannonicum","Cirsium pannonicum",3,0,3,0,0.934,TRUE,TRUE,TRUE,0,1,0,0.943882600247055,0.0561173997529448,0.167256045440759,30.9631434934346,1.47666197659613,0.740257737680814,8.63304499564736,58,0.484076433121019,2.59235668789809,5,5,7,2.62079689018465,NA,1.02343236303663,0.716190763367247,1.02343236303663,0.54159308002013,1.0198697411664,0.541591417710904,0.478278323455494,1.01986970534471,0.541592157884316,0.478277547460399,0,1,0,0,1,0,0.0917409899399855,0.013064150886163,0.895194859173851
"Cirsium_perplexans","Cirsium perplexans",4,1,3,0,0.53,TRUE,TRUE,TRUE,0,1,0,0.797572825916775,0.202427174083225,0.0893037019744868,10.6803854429096,0.501365268432734,NA,1.41410944771601,7,0.0362609457092821,3.75131348511383,3,3,3,1.90842745022971,4.2966057196995,33.9956416755218,0.257029820147598,33.9956416755218,0.0684953768092108,13.1772044564871,0.145767740460604,13.0314367160265,13.7101180682626,0.14576882562155,13.564349242641,0.00816075423730764,0.991839245762692,0,0.63286327929498,0.36713672070502,0,0.493877704491214,0.201993701404045,0.30412859410474
"Cirsium_pitcheri","Cirsium pitcheri",4,0,4,0,0.983,TRUE,TRUE,TRUE,0,1,0,0.831733087390011,0.168266912609989,0.0602978470701191,15.2431747145713,1.15909999719165,0.133585587974331,2.16100799421346,15,0.060925378468343,9.40254359203611,13,15,21,1.52678243630222,NA,1.18992500719875,0.370755960866808,1.52533878239835,0.205224890563124,1.52534178933724,0.205222518249394,1.32011927108784,1.52534056710271,0.205223757522808,1.3201168095799,0,1,0,0,1,0,0.0872962432854532,0.0291508826543094,0.883552874060238
"Cirsium_scariosum","Cirsium scariosum",4,1,3,0,0.745,TRUE,TRUE,TRUE,0,1,0,0.804790524025464,0.195209475974536,0.0412326044444444,14.6819458954634,1.07713720189051,0.818344021234777,2.68038888888889,15,0.0248333333333333,5.7037037037037,2,2,3,3.95047123502847,5.57945409031183,24.1802051826647,0.417499945599967,24.1802051826647,0.111896086501744,6.79189264992738,0.117281518816061,6.67461113111132,9.29806477847058,0.117282763793481,9.1807820146771,0.0129909407724838,0.987009059227516,0,0.290873158343389,0.709126841656611,0,0.17490259006619,0.0756928630080457,0.749404546925764
"Cirsium_undulatum","Cirsium undulatum",2,0,2,0,0.187586206896552,TRUE,TRUE,TRUE,0,1,0,1.21755716088414,0.217557160884144,1.26732158538727,1.20350453951634,0.15381201864604,NA,1.22835314091681,4,1,1,2,2,2,695.748571428571,NA,1.00143991920853,0.999740643327521,1.00144199257586,0.999740269874867,1.00144199556564,0.99974026933635,0.00170172622929499,1.00144199398802,0.999740269463133,0.0017017245248897,0,1,0,0,1,0,0.152847849223784,0.847152150776216,0
"Cirsium_undulatum_var._tracyi","Cirsium tracyi",4,1,3,0,0.937,TRUE,TRUE,TRUE,0,1,0,1.48950627134336,0.489506271343357,1.99174140200913,1.72924706078835,0.892461023686248,2.17427933759793,5.31784474885845,21,0.58268493150685,6.56621004566209,3,3,3,1.58950581054114,4.74665639492948,26.8948179478765,0.225578103606753,26.8948179478765,0.0316229270093219,9.95984809583225,0.0835592060364618,9.87628888979579,10.2777911885598,0.083560223268386,10.1942309652914,0.00621687468293354,0.993783125317066,0,0.56102131436155,0.43897868563845,0,0.503684851733619,0.232337241362973,0.263977906903408
"Cirsium_vulgare","Cirsium vulgare",4,1,3,0,0.57,TRUE,TRUE,TRUE,0,1,0,1.1895318791363,0.189531879136296,0.0120237605640493,-25.4717350711117,0.337082897147521,NA,1.33841954594546,5,0.143920336072612,2.48552229194325,5,7,12,2.56834718773615,10.0960014527658,123.974987628812,0.00861683505905062,123.974987628812,0.000136980145011221,59.5750973824806,0.00254412916116875,59.5725532533194,59.5750798912993,0.00254513099278146,59.5725347603066,2.85564253215113e-05,0.999971443574678,0,0.929360306113539,0.0706396938864608,0,0.602488317164426,0.373652909232016,0.0238587736035583
"Cleistes_divaricata_var._bifaria","Cleistesiopsis bifaria",5,1,4,0,0.7775,FALSE,FALSE,FALSE,0,1,0,0.510659904727999,0.489340095272001,0.0256621252028528,5.45008727154405,0.684904397412591,NA,2.50495145584733,8,0.101853713711198,2.81820256920618,2,3,3,6.70421425758173,NA,1.52253974279444,0,NA,NA,NA,NA,NA,NA,NA,NA,0.203611461094674,0.796388538905326,0,0.827117270000583,0.172882729999417,0,0.194577212580122,0.0713728176407169,0.734049969779161
"Cleistes_divaricata_var._divaricata","Cleistesiopsis divaricata",5,1,4,0,0.805,FALSE,FALSE,FALSE,0,1,0,0.732665389499702,0.267334610500298,0.0489792295545575,9.69684006626027,0.86033883706168,0.488613720237455,3.52877742972887,13,0.182430684283909,4.12169530537113,3,3,6,2.34694727400858,NA,1.16242240847247,0,NA,NA,NA,NA,NA,NA,NA,NA,0.185797139672375,0.814202860327625,0,0.343557600218682,0.656442399781318,0,0.350860981276581,0.0855137804626053,0.563625238260814
"Cleome_droserifolia","Cleome droserifolia",20,1,19,0,1.238,TRUE,TRUE,TRUE,0,1,0,1.09941128227445,0.0994112822744526,2.97541047624253,11.5049734799442,0.829678319859457,1.42582968366465,1.39444944144475,11,0.0381207028790002,6.99999999999997,NA,NA,NA,1.08308786586147,12.9436801614721,60215.7682637585,0.0569395648464637,85354.0120652434,0.0267251657741157,31051.3849517325,0.208886322309039,31051.1760654101,42572.6174593513,0.208887307460663,42572.4085720439,1.10599202988283e-06,0.99999889400797,0,0.998942664844834,0.00105733515516655,0,0.764970721033471,0.0754276485480914,0.145101000083666
"Clintonia_borealis","Clintonia borealis",3,0,3,0,1,TRUE,TRUE,TRUE,1,0,0,1.06404637510314,0.0640463751031384,0,NA,0.57392992002908,NA,11.2261329652634,31,0,1,26,41,90,1.37773202817485,NA,1.10427517774881,0.939808661913885,1.14366897502682,0.869999997893061,1.14367023345071,0.869981294891842,0.273688938558865,1.14367002860698,0.869981649053443,0.273688379553539,0,1,0,0,1,0,0.506599621434096,0.170525572762399,0.322874805803505
"Cochlearia_bavarica","Cochlearia bavarica",5,1,4,0,0.74,TRUE,TRUE,TRUE,0,1,0,0.724683898545902,0.275316101454098,0.0921741048776721,7.40350944057678,0.498591122299442,0.519262887717787,1.28706788148867,7,0.0348319327731092,4.419809902248,4,5,5,1.46243416140294,6.33084110340161,19.9673264840497,0.165589438706701,19.9673264840497,0.0200536082022743,7.80469459722235,0.139669625453649,7.66502497176871,7.80468803219316,0.139670272968513,7.66501775922465,0.00652611352270612,0.993473886477294,0,0.761338941729516,0.238661058270484,0,0.614169887485411,0.106335924834639,0.279494187679951
"Cochlearia_pyrenaica","Cochlearia pyrenaica",5,1,4,0,0.94,TRUE,TRUE,TRUE,0,1,0,0.891825726160687,0.108174273839313,0.542425718460789,5.34311557505766,0.508274256256082,NA,1.41527117590742,7,0.0840579710144927,3.76075755225835,4,5,6,1.19161700649368,5.02256162873769,27.2474759217943,0.224259061084727,27.2474759217943,0.0287600859133169,10.0536175328056,0.246254597386261,9.80736293541931,10.0536127485317,0.24625508171479,9.80735766681693,0.00955034684569014,0.99044965315431,0,0.744670728367441,0.255329271632559,0,0.744409198712125,0.183378590399458,0.0722122108884151
"Colchicum_autumnale_2","Colchicum autumnale",6,0,6,0,1.02,TRUE,TRUE,TRUE,0,1,0,0.997074329766354,0.00292567023364576,0.793405495133779,78.9843456583712,1.43323306584336,0.842396070741578,9.88831895324898,65,0.141692306151424,13.3411461002619,12,15,22,1.57440391599558,27.5232752816257,2.25660207351567,0.782288718818765,2.74137071407441,0.392250898420054,2.62148657534804,0.394796984804878,2.22668959054317,2.62148517699035,0.394798799206109,2.22668637778424,0,1,0,0,1,0,0.272098070017016,0.0358519799119087,0.685942088175512
"Commelina_benghalensis","Commelina benghalensis",6,4,2,0,1,TRUE,TRUE,TRUE,0,0,0,2.39834505901511,1.39834505901511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233693798427272,0.766306201572728,0,0.462714514213185,0.537285485786814,0,0.50413298688559,0.402437497125615,0.0934295159887962
"Commelina_bracteosa","Commelina bracteosa",3,0,3,0,1.003,TRUE,TRUE,TRUE,0,0,0,2.02545266234395,1.02545266234395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0.310318992543258,0.471190345019,0.217712756416511
"Corallorhiza_trifida","Corallorhiza trifida",3,0,2,1,1,TRUE,TRUE,TRUE,0,1,0,0.890024330940045,0.109975669059955,0.181239284839579,14.6595891248942,0.889670480610845,0.650297643839429,8.52102581938681,34,1,8.14285714285714,2,3,6,1.90852167946134,NA,1.12356478945222,0.372349371224464,1.1731171778052,0.251586532238803,1.17311731030054,0.251586159685415,0.921531150615125,1.17311702697771,0.251587199484081,0.921529827493625,0,0.825437954802525,0.174562045197475,0,0.975295598789959,0.0247044012100409,0.0413825250338444,0.0320871777304895,0.926530297235666
"Cryptantha_flava","Cryptantha flava",7,0,7,0,0.915466666666667,TRUE,TRUE,TRUE,0,1,0,0.89379705129636,0.10620294870364,0.490482483920179,6.34474220016416,1.09275299721769,0.87089007957495,3.14245864979284,16,0.697,2,6,7,11,2.12213305475094,17.030659396727,2.26994110544894,0.779819086434749,2.91446687766892,0.575788784938001,2.89189632085203,0.576646477550585,2.31524984330144,2.89189363436545,0.576647278350951,2.31524635601449,0,1,0,0,1,0,0.468826223941877,0.125994476536014,0.405179299522109
"Cucurbita_pepo","Cucurbita pepo",3,1,2,0,4.609,TRUE,TRUE,TRUE,0,1,0,2.29287728775456,1.29287728775456,0,NA,0.736009864898222,0.73978089938688,1.68744143341923,9,1,1,2,2,3,11.7174979558463,NA,3.00742944399771,0.11920975221531,3.00742944399771,0.11920975221531,2.84746725126874,0.174401970408851,2.67306528085989,2.84746555249175,0.174402776114691,2.67306277637705,0.0738395600599325,0.926160439940068,0,0.323203248431164,0.676796751568836,0,0.290337022700997,0.0749239067993769,0.0206187402473652
"Cynoglossum_officinale","Cynoglossum officinale",4,1,3,0,0.25,TRUE,TRUE,TRUE,0,1,0,1.23655467859706,0.236554678597065,0.914866071428571,-0.419055253572584,0.0748696036006563,NA,1.24642857142857,4,0.0138000000000002,2.99999999999998,3,3,3,1.20981312983074,4.71379421707905,240.312866987122,0.0485219141850428,240.312866987122,0.00182464810390188,96.2718346035538,0.17566222046853,96.0961723830853,96.2718315674544,0.175662927720988,96.0961686397334,0.00172238710364326,0.998277612896357,0,0.609509272209301,0.390490727790699,0,0.716405408046257,0.283594591953743,0
"Cynoglossum_virginianum","Cynoglossum virginianum",8,2,5,1,1,TRUE,TRUE,TRUE,0,1,0,1.05441201354975,0.0544120135497537,1.76194629063876,10.6905246668072,1.29846740152611,0.475774237243144,6.48111522947332,37,0.659833333333333,2,4,5,7,2.26069338135975,6.62202921276999,4.43144293371254,0.262705656271366,5.34764262695681,0.0536144304146973,3.7162750118002,0.0744737172459347,3.64180129455426,3.716274590896,0.0744748086547354,3.64179978224127,0.0240729682753504,0.848773349958164,0.127153681766486,0.613246419480653,0.377363533129125,0.00939004739022238,0.413434764670134,0.10545647818123,0.481108757148635
"Cypripedium_calceolus","Cypripedium calceolus",10,4,3,3,0.992265967890968,TRUE,TRUE,TRUE,0,1,0,0.993795880554252,0.00620411944574761,0.192317658777176,264.902607755645,2.36391998357615,17.7070764107301,14.4031434643009,198,0.216947130666537,4.45850302167063,132,156,211,1.03188694722196,NA,11859.6383391246,0.00104649256487155,11859.6383391246,2.55553432678767e-06,10658.0671393758,0.00153191447692035,10658.0656074613,10658.0565672476,0.00153290773941344,10658.0550343398,0.00451188067877621,0.503234238918369,0.492253880402854,0.999876473620993,0.000105205994915062,1.83203840923925e-05,0.106148658290462,0.00152997519951006,0.892321366510029
"Cypripedium_fasciculatum","Cypripedium fasciculatum",4,0,3,1,0.961691666666667,TRUE,TRUE,TRUE,0,1,0,1.00418093933487,0.00418093933486796,1.08182457943995,18.8506299335332,1.4335215343102,1.26003236351109,9.13929069985927,59,0.3248148238254,6.63602343599036,8,10,13,1.94944769078449,17.8910651613077,1.30623039662103,0.761482952637155,1.5008440913366,0.4687295364294,1.48542362276307,0.471321046435375,1.01410257632769,1.48542296528237,0.47132208046199,1.01410088482038,0,0.778803341572119,0.221196658427881,0,0.893526790661807,0.106473209338193,0.223796794689656,0.0542346312313128,0.721968574079031
"Cypripedium_lentiginosum","Cypripedium lentiginosum",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cypripedium_parviflorum_var._parviflorum","Cypripedium parviflorum",29,0,25,4,0.910534643473925,TRUE,TRUE,FALSE,0,1,0,0.835972168038879,0.164027831961121,0.000141981032956175,49.4519934337501,0.731928022923405,0.000133462597625009,2.51105505433615,9,1.5065987130632e-08,12.5507818626531,38,39,42,1.72906842061719,NA,80491.0577018287,0.0121948213872759,80491.0577018287,0.000264128718426541,1.52472122082311e+21,0.000622206522193363,1.52472122082311e+21,4889.70652282015,0.000625497172907411,4889.70589732298,0,1,6.46918737639322e-25,0,0.299606320992294,0.700393679007706,0.383151379928753,0.000232703162177289,0.616615916909048
"Dactylorhiza_lapponica","Dactylorhiza lapponica",4,0,3,1,0.9975,TRUE,TRUE,TRUE,0,1,0,1.11124685377953,0.111246853779531,4.0452818723943,13.2491066525349,0.41576645786928,1.74998559460628,1.06908361707801,2,0.00287538923719958,5.0581345448214,3,3,4,2.40707447038946,4.97654018108936,205.113741582049,0.0029696372041695,205.113741582049,0.00255476373906503,59.6482551592521,0.115279710282108,59.5329754489699,68.1259474916162,0.115280417671311,68.0106670739449,0,0.734132341917817,0.265867658082183,0,0.998953598187409,0.00104640181259066,0.380988485645004,0.112932386066778,0.506079128288218
"Danthonia_sericea","Danthonia sericea",6,0,6,0,1,TRUE,TRUE,TRUE,0,1,0,1.06728802155549,0.0672880215554887,2.78218926877048,15.712905817849,1.64321148640215,2.19198514724491,2.26232110775539,23,0.186130536130536,2.16550116550116,18,22,31,1.61080926076851,33.301238148116,11.9096249028212,0.282679083721277,13.1995625498833,0.14741198674222,12.3041888210374,0.15239997510384,12.1517888459335,12.3041813336929,0.152400971771905,12.151780361921,0,1,0,0,1,0,0.4969253455967,0.0832526236734883,0.419822030729812
"Daucus_carota","Daucus carota",4,1,3,0,0.684,TRUE,TRUE,TRUE,0,1,0,1.52532030652953,0.525320306529534,2.47569172941177,2.14711118540583,0.757655480078329,0.826985062564957,2.62878431372549,10,0.138588235294118,4.17864923747277,3,3,3,1.35443139135299,4.50843881781578,53.1036003738089,0.206514001453701,53.1036003738089,0.0384922020915102,20.1766366681734,0.176538661209432,20.0000980069639,20.273071903286,0.176539401787663,20.0965325014983,0.00763762374317008,0.99236237625683,0,0.475539781836118,0.524460218163882,0,0.600090574847129,0.258069709204978,0.141839715947894
"Dicentra_canadensis","Dicentra canadensis",7,0,7,0,0.9531,FALSE,FALSE,TRUE,1,0,0,1.05643892273551,0.05643892273551,0,NA,1.39017677009381,NA,9.33492769974971,58,0,1,11,13,18,2.15635205747877,96.9349757421085,1.56033630011632,0.463822365358528,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0.186810176731595,0.174239014147099,0.638950809121306
"Dicerandra_frutescens","Dicerandra frutescens",6,1,5,0,0.788542857142857,TRUE,TRUE,TRUE,0,1,0,0.874918147070367,0.125081852929633,0.141961977694522,14.6095180519371,1.05837030525156,6.70224545747744,2.86119022713239,14,0.273945307879517,2.88200994796427,6,7,10,2.22337424716017,7.91187157225723,129.489468350431,0.116582334406417,129.489468350431,0.0107170367239261,91.4196540642685,0.0521225231673861,91.3675315411012,91.4196368661064,0.0521234402074033,91.367513425899,0.000241044475920654,0.999758955524079,0,0.97994181581715,0.0200581841828503,0,0.777301655687349,0.09577416398745,0.126924180325201
"Digitalis_purpurea","Digitalis purpurea",4,1,3,0,1,TRUE,TRUE,TRUE,0,1,0,11.8146269308183,10.8146269308183,88216.7511746064,4.61158035277888,0.163712671239735,NA,2.00740740740733,4,1,1,NA,NA,NA,1.09619035248054,NA,7878.11587661816,0.0787159853159738,7878.11587661816,0.0071882297977309,4045.1495035972,0.0434589658230327,4045.10604463137,4045.147525127,0.0434599445584164,4045.10406518245,9.91482188838624e-06,0.999990085178112,0,0.998056627221932,0.0019433727780677,0,0.509571612272405,0.477196816257225,0.013231571470367
"Digitaria_eriantha","Digitaria eriantha",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dipsacus_sylvestris_2","Dipsacus fullonum",8,3,5,0,0.984875,TRUE,TRUE,TRUE,0,1,0,1.05113124672854,0.0511312467285403,1.28048311732036,4.95794072784343,0.32952605124709,NA,1.28833493723859,5,0.0474189937444543,3.64974494250021,5,5,5,1.20061908188557,5.08825381336949,298.753962435577,0.00880004283840765,298.753962435577,0.0013028883605064,133.042507699598,0.0486934091461031,132.993814290452,135.972464181577,0.048694257345937,135.923769924231,0.00243630875813653,0.997563691241863,0,0.953592187861754,0.0464078121382461,0,0.797150415942336,0.202849584057662,0
"Disporum_sessile","Disporum sessile",4,1,3,0,0.876,TRUE,TRUE,TRUE,0,1,0,1.05204655150374,0.0520465515037372,0.38308772067158,-18.9109407383161,1.04705842267934,0.634881356427883,6.56188161851656,30,0.749652294853964,2.39082058414464,4,4,6,2.57162063065265,6.3137543437818,4.63477589754039,0.0950528280873746,4.63477589754038,0.0678835565131656,2.01864016743014,0.0985499746308535,1.92009019279928,2.31542964271557,0.098550815564991,2.21687882715058,0.0212523836375756,0.978747616362424,0,0.32742680427224,0.67257319572776,0,0.35772022175518,0.13618791287123,0.506091865373591
"Disporum_smilacinum","Disporum smilacinum",4,1,3,0,1.892,TRUE,TRUE,TRUE,0,1,0,1.61219156910249,0.612191569102489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128080660411294,0.987191933958871,0,0.0929358250614357,0.907064174938564,0,0.221838089055439,0.00396536652945207,0.389104050494025
"Dorycnium_spectabile","Dorycnium spectabile",2,0,2,0,0.5495,TRUE,TRUE,TRUE,0,1,0,0.989022150834049,0.0109778491659509,0.963239136562057,3.39297933691287,0.690120762117231,NA,2.10684617361475,8,0.160454714871413,2.86358553857622,5,7,12,5.3397041356225,NA,4.34782981996277,0.555599285149077,4.34782981996277,0.555599285149077,3.81975211160261,0.625697863545366,3.19405424805724,3.81974973709995,0.625698178882484,3.19405155821747,0,1,0,0,1,0,0.447625890189431,0.293562755312233,0.258811354498336
"Draba_asterophora","Draba asterophora",8,0,8,0,0.94,TRUE,TRUE,TRUE,0,1,0,0.976540122942611,0.0234598770573888,0.707397621925404,14.5817403250112,1.1457214452697,1.49718022327767,8.54866291975647,43,0.84,2,9,12,18,1.50695966173883,NA,1.30767796427249,0.860179710249719,1.63069720446098,0.668654171445184,1.63071051918206,0.668649799149084,0.962060720032976,1.63070905466214,0.668650534433991,0.96205852022815,0,1,0,0,1,0,0.377857670774814,0.0621378334086996,0.560004495816485
"Dracocephalum_austriacum","Dracocephalum austriacum",4,0,4,0,0.950428571428571,TRUE,TRUE,TRUE,0,1,0,0.998196628135919,0.00180337186408108,0.96673088692454,18.7452194287857,1.77801195457867,1.84947089086779,5.70325292241167,52,0.21460903101398,4.19137991513992,9,11,15,1.74724312970418,NA,1.36717981933361,0.509490228915279,1.42271038043782,0.30709553957084,1.4227114677172,0.307092882957548,1.11561858475965,1.42271089381193,0.307094024269453,1.11561686954247,0,1,0,0,1,0,0.632488519489477,0.0527156634746055,0.314795817035917
"Echinacea_angustifolia","Echinacea angustifolia",2,0,2,0,0.433548387096774,TRUE,TRUE,TRUE,0,1,0,0.975049249606068,0.0249507503939317,0.961555771915644,1.55151976746241,0.45787421469693,NA,1.4379271070615,6,1,1,2,2,2,7.66488483609779,NA,1.13046398934357,0.940233730674399,1.1500378873486,0.931266820603608,1.15003862720427,0.931266481671665,0.218772145532605,1.1500384547188,0.931266560770079,0.218771893948719,0,1,0,0,1,0,0.361317483397158,0.638682516602842,0
"Echinospartum_algibicum","Echinospartum ibericum algibicum",4,1,3,0,1,TRUE,TRUE,TRUE,0,1,0,2.44856630877121,1.44856630877121,38635.2385313864,11.7944037138727,0.840856159844351,10.3583482562128,406.542786521682,999,0.900367068694284,3.62191924488726,13,17,25,1.77944521558396,4.16520258611077,1569.32813550325,0.265053062959808,1569.32813550325,0.0709318044649217,751.737823274836,0.293013802844095,751.444809471992,753.861331749636,0.293014310869668,753.568317438767,0.000310088872625383,0.999689911127375,0,0.99129237946149,0.00870762053850961,0,0.564412798369026,0.215016545557288,0.220570656073685
"Echium_vulgare","Echium vulgare",4,0,4,0,0.598,TRUE,TRUE,TRUE,0,1,0,1.54759800300862,0.547598003008621,4.969907712,3.67159695039283,0.417321538151295,NA,1.650496,5,0.122496,3.7183908045977,4,4,4,1.10563390343921,4.36877571180337,26.2161103342894,0.227449246713741,26.2161103342894,0.0878875840304759,9.69117988229329,0.369665055521896,9.32151482677139,9.74525529135573,0.369665420674333,9.3755898706814,0,1,0,0,1,0,0.723940678827669,0.276059321172329,0
"Epilobium_latifolium","Epilobium latifolium",5,0,5,0,0.9895,TRUE,TRUE,TRUE,1,1,1,0.966870008854448,0.0331299911455518,0,NA,1.23040260163416,NA,22.1678250354016,125,0,1,29,37,56,1.09024175725046,NA,1.02340541224602,0.961349500437267,1.17532430775676,0.633385287841927,1.17535746920936,0.633320595941186,0.542036873268174,1.17535540317801,0.63332474160041,0.542030661577599,NA,NA,NA,NA,NA,NA,0.502625598043857,0,0.497374401956143
"Epipactis_atrorubens","Epipactis atrorubens",11,0,6,5,1,TRUE,TRUE,TRUE,0,1,0,1.03920012650994,0.0392001265099418,6.40848987717324,48.3110652355117,2.49316857897713,2.69817923994015,1.83367062089326,7,0.00933868067986006,13.0701197442366,23,27,37,1.25794385735556,37.2706001247094,20.9237849816524,0.0105850641463473,20.9237849816524,0.00957851370620701,7.72140433457057,0.0384483525962825,7.68295598197429,10.7569505859488,0.0384490578211632,10.7185015281276,0,0.514718209929935,0.485281790070065,0,0.971390810121048,0.0286091898789515,0.268473543708338,0.0318407559908425,0.699685700300821
"Erigeron_kachinensis","Erigeron kachinensis",5,0,5,0,1,FALSE,FALSE,TRUE,1,1,1,0.992063492,0.00793650800000001,0,NA,1.65680137047331,NA,63.2568770688067,488,0,1,20,23,29,1.31870264522132,NA,1.00800000006451,0.902763561225777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"Eriogonum_longifolium_var._gnaphalifolium_2","Eriogonum longifolium gnaphalifolium",5,0,4,1,1.000375,TRUE,TRUE,TRUE,0,1,0,0.991719805974036,0.00828019402596436,0.838469458339686,21.1887210425531,1.39983684933958,1.82613878715294,11.9356282930711,75,0.297325482316897,10.5744734941904,6,7,9,2.65841040075057,34.9204392894106,2.15811964942851,0.65240201526936,2.15811964942851,0.608711641228941,1.88508549851516,0.608711667898681,1.27637383061648,1.8850850528331,0.608712144951354,1.27637290788175,0,0.810546714489985,0.189453285510015,0,0.970430826818026,0.0295691731819738,0.204288526082986,0.0439233796458206,0.751776800426407
"Eriophorum_angustifolium_subsp._triste","Eriophorum angustifolium triste",4,0,3,1,0.8,FALSE,FALSE,FALSE,1,0,0,0.676433213292817,0.323566786707183,0,NA,0.845642589092837,NA,4.22040218799767,15,0,1,21,32,64,1.29584291187739,NA,1.18267403829222,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.276497937358393,0.723502062641607,0,0.83608093040813,0.16391906959187,0.0638860047475027,0.0638860047475028,0.872227990504995
"Erodium_paularense","Erodium paularense",4,0,4,0,0.9894,TRUE,TRUE,TRUE,0,1,0,0.98176127555059,0.01823872444941,0.55315447453356,32.1679114767865,1.57594946643869,1.65798796602296,11.810019966629,86,0.6372,2,9,11,16,1.50286256620641,NA,1.13245452605215,0.649037618277056,1.32563176596316,0.463198181136919,1.32564287886987,0.463189461640968,0.862453417228901,1.32564197305175,0.463190521908382,0.862451451143363,0,1,0,0,1,0,0.470880936208621,0.0245072598239505,0.504611803967429
"Eryngium_alpinum","Eryngium alpinum",4,0,4,0,0.939689216079365,TRUE,TRUE,TRUE,0,1,0,1.04949879297821,0.0494987929782096,1.81594253755323,12.3488132847286,1.21113006210007,1.36575510090246,1.50977989054191,15,0.0187016463899852,5.35036759310551,15,18,24,1.54839185600472,NA,21.5491497729301,0.0775392128763619,21.5491497729301,0.0568980340053421,8.50539065455588,0.130003045798474,8.37538760875741,8.96972202732602,0.130003824276536,8.83971820304948,0,1,0,0,1,0,0.398474502115758,0.0956106475111135,0.505914850373128
"Eryngium_cuneifolium","Eryngium cuneifolium",6,1,5,0,0.822166666666667,TRUE,TRUE,TRUE,0,1,0,0.908765357644136,0.0912346423558642,0.448245971782937,8.38744630405512,0.845341932381996,1.84749168779083,2.06498401467724,10,0.174023009203681,3.06392363272751,11,13,17,1.83264096152295,8.65882824798985,713.895317285392,0.516818409412327,919.868170801261,0.178252409318357,733.089779393984,0.243002445592329,732.846776948391,733.089470212859,0.243003417000536,732.846466795858,0.000169840674445801,0.999830159325554,0,0.993474600315659,0.00652539968434106,0,0.543988447601165,0.108589974733321,0.347421577665515
"Eryngium_maritimum","Eryngium maritimum",3,0,3,0,0.8475,TRUE,TRUE,TRUE,0,1,0,1.2163917227922,0.216391722792203,1.11898928025105,0.573926677448587,1.06908488478624,1.17973349184078,2.10849055137227,13,0.203068723585868,2.98971564304684,4,5,6,3.89793629430238,4.91805061921243,2.15966612627861,0.26348420002752,2.15966612627861,0.209165588317109,1.85835121316369,0.258669849742002,1.59968136342169,1.85835064872643,0.258670554740807,1.59968009398563,0,1,0,0,1,0,0.700271777028859,0.249800201145537,0.049928021825604
"Erythronium_japonicum","Erythronium japonicum",4,1,3,0,0.958,TRUE,TRUE,TRUE,0,1,0,1.07116893247627,0.0711689324762674,2.82988503321153,15.130593936427,1.54372072725518,1.58758754352372,7.19278248089735,56,0.17741935483871,5.03225806451613,18,21,28,2.65423594419803,27.2051309389396,24.4685961339536,0.0868210393154401,24.4685961339536,0.0581139563310254,10.1689252636472,0.0940206766392189,10.0749045870079,10.8369401053187,0.0940214730951162,10.7429186322236,0.00497342198553668,0.995026578014463,0,0.686915580825603,0.313084419174397,0,0.428178338101831,0.0751388052568537,0.496682856641316
